STATE,COUNTY,STNAME,CTYNAME,population,fips,STATE_ABBREV,merge_key,County Code,Deaths,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,BUYER_STATE,BUYER_COUNTY,TOTAL_MME,merge_on_arcos,Year
37,109,North Carolina,Lincoln County,78450,37109,NC,"LINCOLN COUNTY, NC",37109,,,,,,,,2010
37,111,North Carolina,McDowell County,45016,37111,NC,"MCDOWELL COUNTY, NC",37111,,,,NC,MCDOWELL,86033983.5861575,"MCDOWELL COUNTY, NC",2010
37,113,North Carolina,Macon County,33938,37113,NC,"MACON COUNTY, NC",37113,,,,NC,MACON,39012843.140278496,"MACON COUNTY, NC",2010
37,115,North Carolina,Madison County,20777,37115,NC,"MADISON COUNTY, NC",37115,,,,NC,MADISON,21241491.209768,"MADISON COUNTY, NC",2010
37,117,North Carolina,Martin County,24501,37117,NC,"MARTIN COUNTY, NC",37117,,,,NC,MARTIN,18918608.3967835,"MARTIN COUNTY, NC",2010
37,119,North Carolina,Mecklenburg County,923427,37119,NC,"MECKLENBURG COUNTY, NC",37119,86.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
37,121,North Carolina,Mitchell County,15546,37121,NC,"MITCHELL COUNTY, NC",37121,,,,NC,MITCHELL,25882666.90476825,"MITCHELL COUNTY, NC",2010
37,123,North Carolina,Montgomery County,27826,37123,NC,"MONTGOMERY COUNTY, NC",37123,,,,NC,MONTGOMERY,16872760.3512605,"MONTGOMERY COUNTY, NC",2010
37,125,North Carolina,Moore County,88569,37125,NC,"MOORE COUNTY, NC",37125,,,,NC,MOORE,133823629.06736524,"MOORE COUNTY, NC",2010
37,127,North Carolina,Nash County,95938,37127,NC,"NASH COUNTY, NC",37127,,,,,,,,2010
37,129,North Carolina,New Hanover County,203341,37129,NC,"NEW HANOVER COUNTY, NC",37129,56.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
37,131,North Carolina,Northampton County,22040,37131,NC,"NORTHAMPTON COUNTY, NC",37131,,,,NC,NORTHAMPTON,3784073.6584825,"NORTHAMPTON COUNTY, NC",2010
37,133,North Carolina,Onslow County,179471,37133,NC,"ONSLOW COUNTY, NC",37133,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
37,135,North Carolina,Orange County,134197,37135,NC,"ORANGE COUNTY, NC",37135,,,,,,,,2010
37,137,North Carolina,Pamlico County,13124,37137,NC,"PAMLICO COUNTY, NC",37137,,,,NC,PAMLICO,7507058.865123,"PAMLICO COUNTY, NC",2010
37,139,North Carolina,Pasquotank County,40733,37139,NC,"PASQUOTANK COUNTY, NC",37139,,,,NC,PASQUOTANK,33968772.546192,"PASQUOTANK COUNTY, NC",2010
37,141,North Carolina,Pender County,52433,37141,NC,"PENDER COUNTY, NC",37141,,,,NC,PENDER,31321018.799265,"PENDER COUNTY, NC",2010
37,143,North Carolina,Perquimans County,13495,37143,NC,"PERQUIMANS COUNTY, NC",37143,,,,NC,PERQUIMANS,6906870.2563895,"PERQUIMANS COUNTY, NC",2010
37,145,North Carolina,Person County,39461,37145,NC,"PERSON COUNTY, NC",37145,,,,NC,PERSON,44524526.547807,"PERSON COUNTY, NC",2010
37,147,North Carolina,Pitt County,168817,37147,NC,"PITT COUNTY, NC",37147,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
37,149,North Carolina,Polk County,20465,37149,NC,"POLK COUNTY, NC",37149,,,,NC,POLK,28712312.427066,"POLK COUNTY, NC",2010
37,151,North Carolina,Randolph County,141960,37151,NC,"RANDOLPH COUNTY, NC",37151,34.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,RANDOLPH,98790931.287944,"RANDOLPH COUNTY, NC",2010
37,153,North Carolina,Richmond County,46659,37153,NC,"RICHMOND COUNTY, NC",37153,,,,NC,RICHMOND,68191613.5823995,"RICHMOND COUNTY, NC",2010
37,155,North Carolina,Robeson County,134473,37155,NC,"ROBESON COUNTY, NC",37155,,,,NC,ROBESON,147601848.84150174,"ROBESON COUNTY, NC",2010
37,157,North Carolina,Rockingham County,93641,37157,NC,"ROCKINGHAM COUNTY, NC",37157,30.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,ROCKINGHAM,110012340.0553715,"ROCKINGHAM COUNTY, NC",2010
37,159,North Carolina,Rowan County,138446,37159,NC,"ROWAN COUNTY, NC",37159,38.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,ROWAN,202603171.418697,"ROWAN COUNTY, NC",2010
37,161,North Carolina,Rutherford County,67772,37161,NC,"RUTHERFORD COUNTY, NC",37161,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,RUTHERFORD,78438294.29015125,"RUTHERFORD COUNTY, NC",2010
37,163,North Carolina,Sampson County,63540,37163,NC,"SAMPSON COUNTY, NC",37163,,,,NC,SAMPSON,41124306.8964265,"SAMPSON COUNTY, NC",2010
37,165,North Carolina,Scotland County,36100,37165,NC,"SCOTLAND COUNTY, NC",37165,,,,NC,SCOTLAND,51390149.4147945,"SCOTLAND COUNTY, NC",2010
37,167,North Carolina,Stanly County,60595,37167,NC,"STANLY COUNTY, NC",37167,34.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,STANLY,63593793.6819365,"STANLY COUNTY, NC",2010
37,169,North Carolina,Stokes County,47351,37169,NC,"STOKES COUNTY, NC",37169,,,,NC,STOKES,35638234.1360475,"STOKES COUNTY, NC",2010
37,171,North Carolina,Surry County,73694,37171,NC,"SURRY COUNTY, NC",37171,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,SURRY,150227210.38840073,"SURRY COUNTY, NC",2010
37,173,North Carolina,Swain County,13988,37173,NC,"SWAIN COUNTY, NC",37173,,,,NC,SWAIN,27693510.005962,"SWAIN COUNTY, NC",2010
37,175,North Carolina,Transylvania County,33094,37175,NC,"TRANSYLVANIA COUNTY, NC",37175,,,,,,,,2010
37,177,North Carolina,Tyrrell County,4417,37177,NC,"TYRRELL COUNTY, NC",37177,,,,NC,TYRRELL,3052356.119661,"TYRRELL COUNTY, NC",2010
37,179,North Carolina,Union County,202206,37179,NC,"UNION COUNTY, NC",37179,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,UNION,117375160.91915224,"UNION COUNTY, NC",2010
37,181,North Carolina,Vance County,45426,37181,NC,"VANCE COUNTY, NC",37181,,,,NC,VANCE,72889014.4251575,"VANCE COUNTY, NC",2010
37,183,North Carolina,Wake County,906969,37183,NC,"WAKE COUNTY, NC",37183,78.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
37,185,North Carolina,Warren County,20931,37185,NC,"WARREN COUNTY, NC",37185,,,,NC,WARREN,2780477.496862,"WARREN COUNTY, NC",2010
37,187,North Carolina,Washington County,13206,37187,NC,"WASHINGTON COUNTY, NC",37187,,,,NC,WASHINGTON,5244535.303328,"WASHINGTON COUNTY, NC",2010
37,189,North Carolina,Watauga County,51041,37189,NC,"WATAUGA COUNTY, NC",37189,,,,NC,WATAUGA,70800152.2693665,"WATAUGA COUNTY, NC",2010
37,191,North Carolina,Wayne County,122907,37191,NC,"WAYNE COUNTY, NC",37191,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,WAYNE,93596369.81636748,"WAYNE COUNTY, NC",2010
37,193,North Carolina,Wilkes County,69287,37193,NC,"WILKES COUNTY, NC",37193,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,WILKES,118285130.1313155,"WILKES COUNTY, NC",2010
37,195,North Carolina,Wilson County,81359,37195,NC,"WILSON COUNTY, NC",37195,,,,,,,,2010
37,197,North Carolina,Yadkin County,38425,37197,NC,"YADKIN COUNTY, NC",37197,,,,NC,YADKIN,26882445.0174255,"YADKIN COUNTY, NC",2010
37,199,North Carolina,Yancey County,17794,37199,NC,"YANCEY COUNTY, NC",37199,,,,NC,YANCEY,27529870.4914145,"YANCEY COUNTY, NC",2010
41,1,Oregon,Baker County,16097,41001,OR,"BAKER COUNTY, OR",41001,,,,OR,BAKER,22866990.9486195,"BAKER COUNTY, OR",2010
41,3,Oregon,Benton County,85575,41003,OR,"BENTON COUNTY, OR",41003,,,,OR,BENTON,67271494.098537,"BENTON COUNTY, OR",2010
41,5,Oregon,Clackamas County,376891,41005,OR,"CLACKAMAS COUNTY, OR",41005,64.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
41,7,Oregon,Clatsop County,37070,41007,OR,"CLATSOP COUNTY, OR",41007,,,,OR,CLATSOP,74300157.8287825,"CLATSOP COUNTY, OR",2010
41,9,Oregon,Columbia County,49343,41009,OR,"COLUMBIA COUNTY, OR",41009,,,,OR,COLUMBIA,54138917.7523135,"COLUMBIA COUNTY, OR",2010
41,11,Oregon,Coos County,63025,41011,OR,"COOS COUNTY, OR",41011,,,,OR,COOS,105968752.595501,"COOS COUNTY, OR",2010
41,13,Oregon,Crook County,20864,41013,OR,"CROOK COUNTY, OR",41013,,,,OR,CROOK,15832735.954169,"CROOK COUNTY, OR",2010
41,15,Oregon,Curry County,22337,41015,OR,"CURRY COUNTY, OR",41015,,,,OR,CURRY,44770993.414531,"CURRY COUNTY, OR",2010
41,17,Oregon,Deschutes County,157894,41017,OR,"DESCHUTES COUNTY, OR",41017,34.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,DESCHUTES,124957803.198262,"DESCHUTES COUNTY, OR",2010
41,19,Oregon,Douglas County,107638,41019,OR,"DOUGLAS COUNTY, OR",41019,,,,OR,DOUGLAS,205148038.749786,"DOUGLAS COUNTY, OR",2010
41,21,Oregon,Gilliam County,1871,41021,OR,"GILLIAM COUNTY, OR",41021,,,,OR,GILLIAM,905832.758354,"GILLIAM COUNTY, OR",2010
41,23,Oregon,Grant County,7458,41023,OR,"GRANT COUNTY, OR",41023,,,,OR,GRANT,6617669.209186,"GRANT COUNTY, OR",2010
41,25,Oregon,Harney County,7399,41025,OR,"HARNEY COUNTY, OR",41025,,,,OR,HARNEY,9446573.729235,"HARNEY COUNTY, OR",2010
41,27,Oregon,Hood River County,22451,41027,OR,"HOOD RIVER COUNTY, OR",41027,,,,OR,HOOD RIVER,21005502.109983,"HOOD RIVER COUNTY, OR",2010
41,29,Oregon,Jackson County,203462,41029,OR,"JACKSON COUNTY, OR",41029,30.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,JACKSON,408085600.8041615,"JACKSON COUNTY, OR",2010
41,31,Oregon,Jefferson County,21670,41031,OR,"JEFFERSON COUNTY, OR",41031,,,,OR,JEFFERSON,14619695.533791,"JEFFERSON COUNTY, OR",2010
41,33,Oregon,Josephine County,82807,41033,OR,"JOSEPHINE COUNTY, OR",41033,,,,OR,JOSEPHINE,137632562.8566625,"JOSEPHINE COUNTY, OR",2010
41,35,Oregon,Klamath County,66345,41035,OR,"KLAMATH COUNTY, OR",41035,,,,OR,KLAMATH,67179815.224733,"KLAMATH COUNTY, OR",2010
41,37,Oregon,Lake County,7872,41037,OR,"LAKE COUNTY, OR",41037,,,,OR,LAKE,8428749.5056485,"LAKE COUNTY, OR",2010
41,39,Oregon,Lane County,351983,41039,OR,"LANE COUNTY, OR",41039,58.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,LANE,4174281314231.232,"LANE COUNTY, OR",2010
41,41,Oregon,Lincoln County,46054,41041,OR,"LINCOLN COUNTY, OR",41041,,,,OR,LINCOLN,83828114.76820424,"LINCOLN COUNTY, OR",2010
41,43,Oregon,Linn County,116910,41043,OR,"LINN COUNTY, OR",41043,24.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,LINN,156999881.511262,"LINN COUNTY, OR",2010
41,45,Oregon,Malheur County,31319,41045,OR,"MALHEUR COUNTY, OR",41045,,,,OR,MALHEUR,37839599.731347,"MALHEUR COUNTY, OR",2010
41,47,Oregon,Marion County,316096,41047,OR,"MARION COUNTY, OR",41047,64.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,MARION,340913321.5297595,"MARION COUNTY, OR",2010
41,49,Oregon,Morrow County,11207,41049,OR,"MORROW COUNTY, OR",41049,,,,OR,MORROW,2425500.9425035,"MORROW COUNTY, OR",2010
41,51,Oregon,Multnomah County,737902,41051,OR,"MULTNOMAH COUNTY, OR",41051,174.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
41,53,Oregon,Polk County,75625,41053,OR,"POLK COUNTY, OR",41053,,,,OR,POLK,53609104.8947625,"POLK COUNTY, OR",2010
41,55,Oregon,Sherman County,1774,41055,OR,"SHERMAN COUNTY, OR",41055,,,,OR,SHERMAN,19978.199999999997,"SHERMAN COUNTY, OR",2010
41,57,Oregon,Tillamook County,25265,41057,OR,"TILLAMOOK COUNTY, OR",41057,,,,OR,TILLAMOOK,54036939.203311,"TILLAMOOK COUNTY, OR",2010
41,59,Oregon,Umatilla County,76079,41059,OR,"UMATILLA COUNTY, OR",41059,,,,OR,UMATILLA,61719429.065073,"UMATILLA COUNTY, OR",2010
41,61,Oregon,Union County,25796,41061,OR,"UNION COUNTY, OR",41061,,,,OR,UNION,32218249.562322,"UNION COUNTY, OR",2010
41,63,Oregon,Wallowa County,7027,41063,OR,"WALLOWA COUNTY, OR",41063,,,,OR,WALLOWA,4824226.252783,"WALLOWA COUNTY, OR",2010
41,65,Oregon,Wasco County,25266,41065,OR,"WASCO COUNTY, OR",41065,,,,OR,WASCO,42063438.9023005,"WASCO COUNTY, OR",2010
41,67,Oregon,Washington County,531744,41067,OR,"WASHINGTON COUNTY, OR",41067,34.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
41,69,Oregon,Wheeler County,1450,41069,OR,"WHEELER COUNTY, OR",41069,,,,OR,WHEELER,299.23650000000004,"WHEELER COUNTY, OR",2010
41,71,Oregon,Yamhill County,99391,41071,OR,"YAMHILL COUNTY, OR",41071,,,,OR,YAMHILL,100997288.482166,"YAMHILL COUNTY, OR",2010
45,1,South Carolina,Abbeville County,25335,45001,SC,"ABBEVILLE COUNTY, SC",45001,,,,SC,ABBEVILLE,7988391.799307,"ABBEVILLE COUNTY, SC",2010
45,3,South Carolina,Aiken County,160565,45003,SC,"AIKEN COUNTY, SC",45003,50.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,AIKEN,120305519.2147885,"AIKEN COUNTY, SC",2010
45,5,South Carolina,Allendale County,10351,45005,SC,"ALLENDALE COUNTY, SC",45005,,,,SC,ALLENDALE,3072817.760533,"ALLENDALE COUNTY, SC",2010
45,7,South Carolina,Anderson County,187269,45007,SC,"ANDERSON COUNTY, SC",45007,66.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
45,9,South Carolina,Bamberg County,15949,45009,SC,"BAMBERG COUNTY, SC",45009,,,,SC,BAMBERG,9922134.2589835,"BAMBERG COUNTY, SC",2010
45,11,South Carolina,Barnwell County,22630,45011,SC,"BARNWELL COUNTY, SC",45011,,,,SC,BARNWELL,21899498.698498,"BARNWELL COUNTY, SC",2010
45,13,South Carolina,Beaufort County,162989,45013,SC,"BEAUFORT COUNTY, SC",45013,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,BEAUFORT,111922958.7363185,"BEAUFORT COUNTY, SC",2010
45,15,South Carolina,Berkeley County,178783,45015,SC,"BERKELEY COUNTY, SC",45015,44.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,BERKELEY,105868995.97943474,"BERKELEY COUNTY, SC",2010
45,17,South Carolina,Calhoun County,15126,45017,SC,"CALHOUN COUNTY, SC",45017,,,,SC,CALHOUN,3954179.96716,"CALHOUN COUNTY, SC",2010
45,19,South Carolina,Charleston County,351482,45019,SC,"CHARLESTON COUNTY, SC",45019,108.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
45,21,South Carolina,Cherokee County,55397,45021,SC,"CHEROKEE COUNTY, SC",45021,,,,SC,CHEROKEE,47248689.1040675,"CHEROKEE COUNTY, SC",2010
45,23,South Carolina,Chester County,33096,45023,SC,"CHESTER COUNTY, SC",45023,,,,SC,CHESTER,15510885.006172,"CHESTER COUNTY, SC",2010
45,25,South Carolina,Chesterfield County,46665,45025,SC,"CHESTERFIELD COUNTY, SC",45025,,,,SC,CHESTERFIELD,33985064.0182005,"CHESTERFIELD COUNTY, SC",2010
45,27,South Carolina,Clarendon County,34944,45027,SC,"CLARENDON COUNTY, SC",45027,,,,SC,CLARENDON,21127770.432146,"CLARENDON COUNTY, SC",2010
45,29,South Carolina,Colleton County,38914,45029,SC,"COLLETON COUNTY, SC",45029,,,,SC,COLLETON,29208819.258597,"COLLETON COUNTY, SC",2010
45,31,South Carolina,Darlington County,68617,45031,SC,"DARLINGTON COUNTY, SC",45031,,,,SC,DARLINGTON,83807895.116244,"DARLINGTON COUNTY, SC",2010
45,33,South Carolina,Dillon County,32120,45033,SC,"DILLON COUNTY, SC",45033,,,,SC,DILLON,29609345.8098425,"DILLON COUNTY, SC",2010
45,35,South Carolina,Dorchester County,137476,45035,SC,"DORCHESTER COUNTY, SC",45035,,,,SC,DORCHESTER,102618365.539937,"DORCHESTER COUNTY, SC",2010
45,37,South Carolina,Edgefield County,26966,45037,SC,"EDGEFIELD COUNTY, SC",45037,,,,SC,EDGEFIELD,4685282.178403,"EDGEFIELD COUNTY, SC",2010
45,39,South Carolina,Fairfield County,23890,45039,SC,"FAIRFIELD COUNTY, SC",45039,,,,SC,FAIRFIELD,10736470.750662,"FAIRFIELD COUNTY, SC",2010
45,41,South Carolina,Florence County,137088,45041,SC,"FLORENCE COUNTY, SC",45041,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
45,43,South Carolina,Georgetown County,60094,45043,SC,"GEORGETOWN COUNTY, SC",45043,,,,SC,GEORGETOWN,76061681.1299215,"GEORGETOWN COUNTY, SC",2010
45,45,South Carolina,Greenville County,452859,45045,SC,"GREENVILLE COUNTY, SC",45045,122.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
45,47,South Carolina,Greenwood County,69703,45047,SC,"GREENWOOD COUNTY, SC",45047,,,,SC,GREENWOOD,63381391.28384925,"GREENWOOD COUNTY, SC",2010
45,49,South Carolina,Hampton County,21049,45049,SC,"HAMPTON COUNTY, SC",45049,,,,SC,HAMPTON,11117253.842942,"HAMPTON COUNTY, SC",2010
45,51,South Carolina,Horry County,270430,45051,SC,"HORRY COUNTY, SC",45051,78.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,HORRY,402077084.6635587,"HORRY COUNTY, SC",2010
45,53,South Carolina,Jasper County,24939,45053,SC,"JASPER COUNTY, SC",45053,,,,SC,JASPER,21844505.212107,"JASPER COUNTY, SC",2010
45,55,South Carolina,Kershaw County,61851,45055,SC,"KERSHAW COUNTY, SC",45055,,,,SC,KERSHAW,39321790.096802495,"KERSHAW COUNTY, SC",2010
45,57,South Carolina,Lancaster County,76889,45057,SC,"LANCASTER COUNTY, SC",45057,30.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,LANCASTER,50339631.548588,"LANCASTER COUNTY, SC",2010
45,59,South Carolina,Laurens County,66500,45059,SC,"LAURENS COUNTY, SC",45059,24.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,LAURENS,42410516.85783075,"LAURENS COUNTY, SC",2010
45,61,South Carolina,Lee County,19191,45061,SC,"LEE COUNTY, SC",45061,,,,SC,LEE,6640633.612914,"LEE COUNTY, SC",2010
45,63,South Carolina,Lexington County,263406,45063,SC,"LEXINGTON COUNTY, SC",45063,72.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
45,65,South Carolina,McCormick County,10228,45065,SC,"MCCORMICK COUNTY, SC",45065,,,,SC,MCCORMICK,1817851.845156,"MCCORMICK COUNTY, SC",2010
45,67,South Carolina,Marion County,33001,45067,SC,"MARION COUNTY, SC",45067,,,,SC,MARION,24933147.4597955,"MARION COUNTY, SC",2010
45,69,South Carolina,Marlboro County,28873,45069,SC,"MARLBORO COUNTY, SC",45069,,,,SC,MARLBORO,18395392.087916,"MARLBORO COUNTY, SC",2010
45,71,South Carolina,Newberry County,37575,45071,SC,"NEWBERRY COUNTY, SC",45071,,,,SC,NEWBERRY,20304520.089031,"NEWBERRY COUNTY, SC",2010
45,73,South Carolina,Oconee County,74359,45073,SC,"OCONEE COUNTY, SC",45073,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,OCONEE,96858930.839518,"OCONEE COUNTY, SC",2010
45,75,South Carolina,Orangeburg County,92346,45075,SC,"ORANGEBURG COUNTY, SC",45075,,,,SC,ORANGEBURG,59405498.56493275,"ORANGEBURG COUNTY, SC",2010
45,77,South Carolina,Pickens County,119217,45077,SC,"PICKENS COUNTY, SC",45077,56.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,PICKENS,129000004.98998624,"PICKENS COUNTY, SC",2010
45,79,South Carolina,Richland County,385745,45079,SC,"RICHLAND COUNTY, SC",45079,90.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
45,81,South Carolina,Saluda County,19926,45081,SC,"SALUDA COUNTY, SC",45081,,,,SC,SALUDA,4736792.484817999,"SALUDA COUNTY, SC",2010
45,83,South Carolina,Spartanburg County,284713,45083,SC,"SPARTANBURG COUNTY, SC",45083,92.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
45,85,South Carolina,Sumter County,107570,45085,SC,"SUMTER COUNTY, SC",45085,,,,SC,SUMTER,46870388.635415,"SUMTER COUNTY, SC",2010
45,87,South Carolina,Union County,28867,45087,SC,"UNION COUNTY, SC",45087,,,,SC,UNION,24124081.6933695,"UNION COUNTY, SC",2010
45,89,South Carolina,Williamsburg County,34358,45089,SC,"WILLIAMSBURG COUNTY, SC",45089,,,,SC,WILLIAMSBURG,15352467.44318425,"WILLIAMSBURG COUNTY, SC",2010
45,91,South Carolina,York County,226971,45091,SC,"YORK COUNTY, SC",45091,48.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,YORK,118222683.773626,"YORK COUNTY, SC",2010
47,1,Tennessee,Anderson County,75160,47001,TN,"ANDERSON COUNTY, TN",47001,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,ANDERSON,186837694.9476815,"ANDERSON COUNTY, TN",2010
47,3,Tennessee,Bedford County,45161,47003,TN,"BEDFORD COUNTY, TN",47003,,,,TN,BEDFORD,41190948.4588165,"BEDFORD COUNTY, TN",2010
47,5,Tennessee,Benton County,16499,47005,TN,"BENTON COUNTY, TN",47005,,,,TN,BENTON,26273603.41116775,"BENTON COUNTY, TN",2010
47,7,Tennessee,Bledsoe County,12863,47007,TN,"BLEDSOE COUNTY, TN",47007,,,,TN,BLEDSOE,7319470.630166,"BLEDSOE COUNTY, TN",2010
47,9,Tennessee,Blount County,123119,47009,TN,"BLOUNT COUNTY, TN",47009,58.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,BLOUNT,221452744.74684,"BLOUNT COUNTY, TN",2010
47,11,Tennessee,Bradley County,99078,47011,TN,"BRADLEY COUNTY, TN",47011,42.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
47,13,Tennessee,Campbell County,40696,47013,TN,"CAMPBELL COUNTY, TN",47013,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,CAMPBELL,108113419.7236305,"CAMPBELL COUNTY, TN",2010
47,15,Tennessee,Cannon County,13795,47015,TN,"CANNON COUNTY, TN",47015,,,,TN,CANNON,22524788.8970285,"CANNON COUNTY, TN",2010
47,17,Tennessee,Carroll County,28518,47017,TN,"CARROLL COUNTY, TN",47017,,,,TN,CARROLL,50905759.297318,"CARROLL COUNTY, TN",2010
47,19,Tennessee,Carter County,57358,47019,TN,"CARTER COUNTY, TN",47019,24.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,CARTER,113593949.048679,"CARTER COUNTY, TN",2010
47,21,Tennessee,Cheatham County,39103,47021,TN,"CHEATHAM COUNTY, TN",47021,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,CHEATHAM,33591050.41054575,"CHEATHAM COUNTY, TN",2010
47,23,Tennessee,Chester County,17146,47023,TN,"CHESTER COUNTY, TN",47023,,,,TN,CHESTER,13586722.45745675,"CHESTER COUNTY, TN",2010
47,25,Tennessee,Claiborne County,32234,47025,TN,"CLAIBORNE COUNTY, TN",47025,,,,TN,CLAIBORNE,83382774.933327,"CLAIBORNE COUNTY, TN",2010
47,27,Tennessee,Clay County,7871,47027,TN,"CLAY COUNTY, TN",47027,,,,TN,CLAY,16775009.219611,"CLAY COUNTY, TN",2010
47,29,Tennessee,Cocke County,35616,47029,TN,"COCKE COUNTY, TN",47029,,,,TN,COCKE,97317208.74017176,"COCKE COUNTY, TN",2010
47,31,Tennessee,Coffee County,52780,47031,TN,"COFFEE COUNTY, TN",47031,,,,TN,COFFEE,88061845.66984674,"COFFEE COUNTY, TN",2010
47,33,Tennessee,Crockett County,14586,47033,TN,"CROCKETT COUNTY, TN",47033,,,,TN,CROCKETT,7112336.03811325,"CROCKETT COUNTY, TN",2010
47,35,Tennessee,Cumberland County,56130,47035,TN,"CUMBERLAND COUNTY, TN",47035,,,,TN,CUMBERLAND,86703289.06443825,"CUMBERLAND COUNTY, TN",2010
47,37,Tennessee,Davidson County,628133,47037,TN,"DAVIDSON COUNTY, TN",47037,176.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2010
47,39,Tennessee,Decatur County,11742,47039,TN,"DECATUR COUNTY, TN",47039,,,,TN,DECATUR,26497373.954313494,"DECATUR COUNTY, TN",2010
47,41,Tennessee,DeKalb County,18727,47041,TN,"DEKALB COUNTY, TN",47041,,,,TN,DEKALB,40692057.301548,"DEKALB COUNTY, TN",2010
47,43,Tennessee,Dickson County,49733,47043,TN,"DICKSON COUNTY, TN",47043,,,,TN,DICKSON,76890455.67559099,"DICKSON COUNTY, TN",2010
47,45,Tennessee,Dyer County,38349,47045,TN,"DYER COUNTY, TN",47045,,,,TN,DYER,133704650.82085676,"DYER COUNTY, TN",2010
47,47,Tennessee,Fayette County,38432,47047,TN,"FAYETTE COUNTY, TN",47047,,,,TN,FAYETTE,17066606.448238,"FAYETTE COUNTY, TN",2010
47,49,Tennessee,Fentress County,17946,47049,TN,"FENTRESS COUNTY, TN",47049,,,,TN,FENTRESS,51052713.532618,"FENTRESS COUNTY, TN",2010
47,51,Tennessee,Franklin County,41010,47051,TN,"FRANKLIN COUNTY, TN",47051,,,,TN,FRANKLIN,39441948.164262496,"FRANKLIN COUNTY, TN",2010
47,53,Tennessee,Gibson County,49717,47053,TN,"GIBSON COUNTY, TN",47053,,,,TN,GIBSON,33375071.2220405,"GIBSON COUNTY, TN",2010
47,55,Tennessee,Giles County,29380,47055,TN,"GILES COUNTY, TN",47055,,,,TN,GILES,33265822.555026248,"GILES COUNTY, TN",2010
47,57,Tennessee,Grainger County,22716,47057,TN,"GRAINGER COUNTY, TN",47057,,,,TN,GRAINGER,32922182.6672995,"GRAINGER COUNTY, TN",2010
47,59,Tennessee,Greene County,68797,47059,TN,"GREENE COUNTY, TN",47059,,,,TN,GREENE,106345509.34846276,"GREENE COUNTY, TN",2010
47,61,Tennessee,Grundy County,13688,47061,TN,"GRUNDY COUNTY, TN",47061,,,,TN,GRUNDY,28210490.277206,"GRUNDY COUNTY, TN",2010
47,63,Tennessee,Hamblen County,62634,47063,TN,"HAMBLEN COUNTY, TN",47063,26.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,HAMBLEN,251006893.2113095,"HAMBLEN COUNTY, TN",2010
