state,county_name,year,opioid_grams
AL,DALE,2013,27906.480858764
AL,DALE,2014,25755.540974629
AL,DALE,2015,26914.199841430498
AL,DALE,2016,25262.90429164
AL,DALE,2017,23489.448181386
AL,DALE,2018,20877.4250204916
AL,DALE,2019,20656.735505319
AL,DALLAS,2006,16601.289705786
AL,DALLAS,2007,20746.326225433
AL,DALLAS,2008,22634.080063302
AL,DALLAS,2009,22803.995037312
AL,DALLAS,2010,22407.764469802998
AL,DALLAS,2011,23533.415496445
AL,DALLAS,2012,24718.341537536
AL,DALLAS,2013,25251.110678407
AL,DALLAS,2014,23269.092068989
AL,DALLAS,2015,24700.78245527
AL,DALLAS,2016,23635.050103648
AL,DALLAS,2017,19669.040211024
AL,DALLAS,2018,13301.369628326
AL,DALLAS,2019,11684.686157709999
AL,DE KALB,2006,23859.964826219
AL,DE KALB,2007,28622.005523425
AL,DE KALB,2008,30060.719620081
AL,DE KALB,2009,31576.747658173
AL,DE KALB,2010,36470.966441833996
AL,DE KALB,2011,42077.908588378
AL,DE KALB,2012,46682.636883879
AL,DE KALB,2013,44613.87213809
AL,DE KALB,2014,46855.105592175
AL,DE KALB,2015,48971.287297457
AL,DE KALB,2016,46141.429805645
AL,DE KALB,2017,42196.760632465
AL,DE KALB,2018,41387.625664331
AL,DE KALB,2019,38471.541963538
AL,ELMORE,2006,24184.427680034
AL,ELMORE,2007,27321.444733687
AL,ELMORE,2008,30365.260718387
AL,ELMORE,2009,32816.361780849
AL,ELMORE,2010,36412.643335675
AL,ELMORE,2011,48049.196977903
AL,ELMORE,2012,52700.256087381
AL,ELMORE,2013,51652.532853667
AL,ELMORE,2014,55429.0760629
AL,ELMORE,2015,55604.712678084994
AL,ELMORE,2016,55748.5976010384
AL,ELMORE,2017,48385.442576836
AL,ELMORE,2018,39684.744115297
AL,ELMORE,2019,36144.512860206996
AL,ESCAMBIA,2006,18035.199021168
AL,ESCAMBIA,2007,18220.346394601
AL,ESCAMBIA,2008,20035.158623408
AL,ESCAMBIA,2009,20299.267484075
AL,ESCAMBIA,2010,22894.970721958
AL,ESCAMBIA,2011,25081.939214013
AL,ESCAMBIA,2012,24136.332132879
AL,ESCAMBIA,2013,26821.677620051
AL,ESCAMBIA,2014,27681.816380963
AL,ESCAMBIA,2015,29428.073226127002
AL,ESCAMBIA,2016,27962.105183617
AL,ESCAMBIA,2017,25642.874608618
AL,ESCAMBIA,2018,21108.518752829998
AL,ESCAMBIA,2019,18295.035152607
AL,ETOWAH,2006,99209.197400116
AL,ETOWAH,2007,122592.979315328
AL,ETOWAH,2008,124164.601577248
AL,ETOWAH,2009,133081.042439932
AL,ETOWAH,2010,146114.469750998
AL,ETOWAH,2011,151446.871766306
AL,ETOWAH,2012,171924.502075851
AL,ETOWAH,2013,149106.389515584
AL,ETOWAH,2014,169283.50249348299
AL,ETOWAH,2015,144575.050081884
AL,ETOWAH,2016,129059.901964036
AL,ETOWAH,2017,103154.75893803699
AL,ETOWAH,2018,95925.532070805
AL,ETOWAH,2019,113185.419452313
AL,FAYETTE,2006,6614.183736497
AL,FAYETTE,2007,7745.23780367
AL,FAYETTE,2008,7942.608728851999
AL,FAYETTE,2009,7976.05323299
AL,FAYETTE,2010,9137.847219233
AL,FAYETTE,2011,10429.963598942
AL,FAYETTE,2012,11432.753751426
AL,FAYETTE,2013,11564.381675616
AL,FAYETTE,2014,12414.527961979
AL,FAYETTE,2015,10095.745327769999
AL,FAYETTE,2016,8609.797796543
AL,FAYETTE,2017,7522.734144764
AL,FAYETTE,2018,6198.21756423
AL,FAYETTE,2019,5350.916095883
AL,FRANKLIN,2006,17996.613782123
AL,FRANKLIN,2007,21247.796585513
AL,FRANKLIN,2008,23336.055133793
AL,FRANKLIN,2009,23717.779450717
AL,FRANKLIN,2010,27431.63011237
AL,FRANKLIN,2011,31770.512041269
AL,FRANKLIN,2012,35895.234691941
AL,FRANKLIN,2013,34002.769572396
AL,FRANKLIN,2014,34439.361044078
AL,FRANKLIN,2015,33343.20847786
AL,FRANKLIN,2016,31138.442951254
AL,FRANKLIN,2017,24014.911059549
AL,FRANKLIN,2018,20694.396480372
AL,FRANKLIN,2019,19058.888834004
AL,GENEVA,2006,9991.857676871
AL,GENEVA,2007,9232.763120546
AL,GENEVA,2008,9600.886346808
AL,GENEVA,2009,11034.317697191
AL,GENEVA,2010,10579.186286237
AL,GENEVA,2011,12717.054930168
AL,GENEVA,2012,12382.564455421
AL,GENEVA,2013,12470.729748892
AL,GENEVA,2014,11626.89415837
AL,GENEVA,2015,19900.353660143
AL,GENEVA,2016,10763.181968118999
AL,GENEVA,2017,9429.671831978
AL,GENEVA,2018,8566.378615362
AL,GENEVA,2019,8162.116770222
AL,GREENE,2006,619.036412093
AL,GREENE,2007,853.650718637
AL,GREENE,2008,928.136768698
AL,GREENE,2009,1088.71463805
AL,GREENE,2010,1056.7259021319999
AL,GREENE,2011,1690.392998068
AL,GREENE,2012,1673.075068183
AL,GREENE,2013,1003.3810391459999
AL,GREENE,2014,883.2342948099999
AL,GREENE,2015,937.14713372
AL,GREENE,2016,860.452580115
AL,GREENE,2017,751.205178871
AL,GREENE,2018,854.009100116
AL,GREENE,2019,915.505858494
AL,HALE,2006,3291.800543678
AL,HALE,2007,4053.223308385
AL,HALE,2008,3941.607283544
AL,HALE,2009,4586.986478689
AL,HALE,2010,5131.435260599
AL,HALE,2011,5904.449625809
AL,HALE,2012,6683.864955891
AL,HALE,2013,6209.448781546
AL,HALE,2014,5748.087235264
AL,HALE,2015,5258.369324475
AL,HALE,2016,5965.630100820999
AL,HALE,2017,6021.587577337
AL,HALE,2018,4646.465421563
AL,HALE,2019,3699.20217298
AL,HENRY,2006,4432.428338355
AL,HENRY,2007,4787.471208625
AL,HENRY,2008,4145.535387466
AL,HENRY,2009,4650.942030385
AL,HENRY,2010,4838.46772248
AL,HENRY,2011,5424.579790596
AL,HENRY,2012,6272.339848399
AL,HENRY,2013,6414.974184739
AL,HENRY,2014,6246.54840808
AL,HENRY,2015,7274.810270061
AL,HENRY,2016,5807.2039922839995
AL,HENRY,2017,4796.746780459
AL,HENRY,2018,4733.3067944966
AL,HENRY,2019,4685.807952151
AL,HOUSTON,2006,51657.861092847
AL,HOUSTON,2007,56097.719111263
AL,HOUSTON,2008,59357.664038812996
AL,HOUSTON,2009,61313.272807302
AL,HOUSTON,2010,68222.336913756
AL,HOUSTON,2011,70525.800171819
AL,HOUSTON,2012,70138.768937539
AL,HOUSTON,2013,63568.763297437996
AL,HOUSTON,2014,60581.340567024
AL,HOUSTON,2015,60369.924944284
AL,HOUSTON,2016,58674.231363335
AL,HOUSTON,2017,54811.119263094
AL,HOUSTON,2018,50676.431120771
AL,HOUSTON,2019,47346.982003861995
AL,JACKSON,2006,240125.24011677998
AL,JACKSON,2007,252026.24509268798
AL,JACKSON,2008,236260.140091298
AL,JACKSON,2009,283681.23530541296
AL,JACKSON,2010,224118.254818397
AL,JACKSON,2011,464359.636940046
AL,JACKSON,2012,554920.931986308
AL,JACKSON,2013,743438.68521903
AL,JACKSON,2014,1060198.723726317
AL,JACKSON,2015,1073269.783993241
AL,JACKSON,2016,784248.571666825
AL,JACKSON,2017,459862.390154496
AL,JACKSON,2018,380883.21060527
AL,JACKSON,2019,266711.096695658
AL,JEFFERSON,2006,2293245.875298607
AL,JEFFERSON,2007,1983302.043026881
AL,JEFFERSON,2008,2285558.936362372
AL,JEFFERSON,2009,3175802.70091706
AL,JEFFERSON,2010,2213985.301350585
AL,JEFFERSON,2011,2343804.389341978
AL,JEFFERSON,2012,2426484.764571753
AL,JEFFERSON,2013,2451478.325976354
AL,JEFFERSON,2014,2405669.796572312
AL,JEFFERSON,2015,2594884.0172162433
AL,JEFFERSON,2016,3110724.336032893
AL,JEFFERSON,2017,2904562.35035245
AL,JEFFERSON,2018,1774285.8146853924
AL,JEFFERSON,2019,1617238.5993956004
AL,LAMAR,2006,5559.545207902
AL,LAMAR,2007,5940.967520218
AL,LAMAR,2008,6516.609191491
AL,LAMAR,2009,6916.012113526
AL,LAMAR,2010,8273.813436477
AL,LAMAR,2011,9877.546479049
AL,LAMAR,2012,9522.374090928
AL,LAMAR,2013,9166.302368508
AL,LAMAR,2014,9097.179061647
AL,LAMAR,2015,8553.096506800399
AL,LAMAR,2016,7383.2696868309995
AL,LAMAR,2017,7251.472520764
AL,LAMAR,2018,6464.795365854
AL,LAMAR,2019,6295.430805069
AL,LAUDERDALE,2006,41749.750977704
AL,LAUDERDALE,2007,41443.640195376
AL,LAUDERDALE,2008,45702.674504198
AL,LAUDERDALE,2009,47927.296612421
AL,LAUDERDALE,2010,54409.680464175
AL,LAUDERDALE,2011,66878.072586537
AL,LAUDERDALE,2012,62983.351426594
AL,LAUDERDALE,2013,62203.198317473
AL,LAUDERDALE,2014,59837.169603528
AL,LAUDERDALE,2015,58093.6605877286
AL,LAUDERDALE,2016,53887.859469245
AL,LAUDERDALE,2017,46573.836336734996
AL,LAUDERDALE,2018,43209.382293254
AL,LAUDERDALE,2019,37438.296505438
AL,LAWRENCE,2006,13059.813078677
AL,LAWRENCE,2007,13040.586432181
AL,LAWRENCE,2008,15199.681176772
AL,LAWRENCE,2009,15109.251434761
AL,LAWRENCE,2010,16724.439840055
AL,LAWRENCE,2011,20145.968466753
AL,LAWRENCE,2012,22489.706956518
AL,LAWRENCE,2013,22612.984665903
AL,LAWRENCE,2014,23343.05253773
AL,LAWRENCE,2015,21774.938449359997
AL,LAWRENCE,2016,21220.114775302
AL,LAWRENCE,2017,18580.562832573
AL,LAWRENCE,2018,16583.447639822
AL,LAWRENCE,2019,14159.544648263
AL,LEE,2006,24049.609037795
AL,LEE,2007,26393.219974546
AL,LEE,2008,27934.325490489
AL,LEE,2009,33030.365073483
AL,LEE,2010,33991.090639017
AL,LEE,2011,39694.094255094
AL,LEE,2012,43500.746047111
AL,LEE,2013,45183.156397085
AL,LEE,2014,45036.215213626
AL,LEE,2015,42265.882327571
AL,LEE,2016,44723.369783294
AL,LEE,2017,43555.598685298995
AL,LEE,2018,41405.382686029996
AL,LEE,2019,37803.721238087
AL,LIMESTONE,2006,32775.988022402
AL,LIMESTONE,2007,40228.356611086
AL,LIMESTONE,2008,34337.231987702
AL,LIMESTONE,2009,35678.229782873
AL,LIMESTONE,2010,41454.787323338
AL,LIMESTONE,2011,48033.109941958
AL,LIMESTONE,2012,56546.144568163996
AL,LIMESTONE,2013,53452.450323483
AL,LIMESTONE,2014,56331.849492477
AL,LIMESTONE,2015,59541.754404720996
AL,LIMESTONE,2016,61799.936114462
AL,LIMESTONE,2017,53637.290032781
AL,LIMESTONE,2018,47590.93931035
AL,LIMESTONE,2019,42966.459605211
AL,LOWNDES,2006,565.569355671
AL,LOWNDES,2007,491.636685942
AL,LOWNDES,2008,868.669683639
AL,LOWNDES,2009,1190.822207928
AL,LOWNDES,2010,1478.574655087
AL,LOWNDES,2011,1833.129714278
AL,LOWNDES,2012,1828.459776963
AL,LOWNDES,2013,1025.112849684
AL,LOWNDES,2014,657.285503697
AL,LOWNDES,2015,654.8292226
AL,LOWNDES,2016,561.8783742
AL,LOWNDES,2017,494.865839924
AL,LOWNDES,2018,397.598887041
AL,LOWNDES,2019,430.66468064099996
AL,MACON,2006,6798.070628648
AL,MACON,2007,8403.246307316
AL,MACON,2008,9436.304511936
AL,MACON,2009,10489.05490547
AL,MACON,2010,9533.71773099
AL,MACON,2011,9417.99373074
AL,MACON,2012,10623.686869606
AL,MACON,2013,11898.197963897
AL,MACON,2014,12138.405984693
AL,MACON,2015,16626.605054527
AL,MACON,2016,13396.853355602001
AL,MACON,2017,9496.849457502
AL,MACON,2018,7362.885732432
AL,MACON,2019,5994.607619804
AL,MADISON,2006,67348968.63071328
AL,MADISON,2007,30065981.01385796
AL,MADISON,2008,29682494.95630724
AL,MADISON,2009,41493564.542920455
AL,MADISON,2010,66784935.25863109
AL,MADISON,2011,99620189.03330877
AL,MADISON,2012,110442574.98525748
AL,MADISON,2013,104752809.56389537
AL,MADISON,2014,114764691.27405696
AL,MADISON,2015,104027925.48861195
AL,MADISON,2016,89218140.87727907
AL,MADISON,2017,39415667.68955434
AL,MADISON,2018,10798585.988550164
AL,MADISON,2019,206658.950512805
AL,MARENGO,2006,7042.894026443
AL,MARENGO,2007,7326.437960086
AL,MARENGO,2008,8006.654697552
AL,MARENGO,2009,7924.737768866
AL,MARENGO,2010,9334.984191323
AL,MARENGO,2011,11435.378734283
AL,MARENGO,2012,11024.177976727
AL,MARENGO,2013,10539.039264059
AL,MARENGO,2014,9983.246780539
AL,MARENGO,2015,9804.383520098
AL,MARENGO,2016,9862.860147648
AL,MARENGO,2017,9185.246526679
AL,MARENGO,2018,8277.944859368
AL,MARENGO,2019,6780.277375529
AL,MARION,2006,28448.582409056
AL,MARION,2007,31899.75413752
AL,MARION,2008,32708.969292514
AL,MARION,2009,34547.328380273
AL,MARION,2010,38437.68742544
AL,MARION,2011,45035.538883358
AL,MARION,2012,48135.250719159
AL,MARION,2013,44561.195285911
AL,MARION,2014,44269.030430132
AL,MARION,2015,44864.181509097
AL,MARION,2016,41463.225070373
AL,MARION,2017,37884.803025386
AL,MARION,2018,32997.070047170004
AL,MARION,2019,30473.262199472
AL,MARSHALL,2006,56678.168667578
AL,MARSHALL,2007,60928.327669941
AL,MARSHALL,2008,65720.955691661
AL,MARSHALL,2009,70799.653636691
AL,MARSHALL,2010,82128.069136392
AL,MARSHALL,2011,98719.283738296
AL,MARSHALL,2012,110746.45979551799
AL,MARSHALL,2013,102034.258990117
AL,MARSHALL,2014,103924.38034469
AL,MARSHALL,2015,102064.369599404
AL,MARSHALL,2016,92412.968866781
AL,MARSHALL,2017,81907.435632141
AL,MARSHALL,2018,71714.892581671
AL,MARSHALL,2019,63845.821261065
AL,MOBILE,2006,229794.363317111
AL,MOBILE,2007,245479.76562678898
AL,MOBILE,2008,249455.917909066
AL,MOBILE,2009,264882.108060569
AL,MOBILE,2010,283430.776429342
AL,MOBILE,2011,326283.857278609
AL,MOBILE,2012,376261.42447316
AL,MOBILE,2013,396255.389648798
AL,MOBILE,2014,399356.05897282896
AL,MOBILE,2015,1248767.4180835956
AL,MOBILE,2016,340127.6443041915
AL,MOBILE,2017,606438.689282893
AL,MOBILE,2018,265754.009753485
AL,MOBILE,2019,247212.966437799
AL,MONROE,2006,9180.123735086
AL,MONROE,2007,8523.163091539
AL,MONROE,2008,9455.42024055
AL,MONROE,2009,10687.726523663
AL,MONROE,2010,10574.451916525
AL,MONROE,2011,11796.343859344
AL,MONROE,2012,12308.686385518
AL,MONROE,2013,12342.03401298
AL,MONROE,2014,12568.266032845
AL,MONROE,2015,11082.341873911999
AL,MONROE,2016,11200.368645887
AL,MONROE,2017,10584.644345429
AL,MONROE,2018,8065.622380571
AL,MONROE,2019,6836.288133178
AL,MONTGOMERY,2006,93592.898326268
AL,MONTGOMERY,2007,113454.155354085
AL,MONTGOMERY,2008,153675.969360471
AL,MONTGOMERY,2009,175969.790518534
AL,MONTGOMERY,2010,114394.36935482
AL,MONTGOMERY,2011,127090.414757746
AL,MONTGOMERY,2012,123949.16051631799
AL,MONTGOMERY,2013,123547.455227593
AL,MONTGOMERY,2014,200043.750441774
AL,MONTGOMERY,2015,142668.859851082
AL,MONTGOMERY,2016,128330.546516667
AL,MONTGOMERY,2017,105574.759320439
AL,MONTGOMERY,2018,87930.755949799
AL,MONTGOMERY,2019,80075.39947231399
AL,MORGAN,2006,60824.249313707
AL,MORGAN,2007,67691.803296488
AL,MORGAN,2008,76379.371110532
AL,MORGAN,2009,120896.540447757
AL,MORGAN,2010,156791.386243705
AL,MORGAN,2011,188130.296558009
AL,MORGAN,2012,152484.504805429
AL,MORGAN,2013,132454.742577046
AL,MORGAN,2014,124965.908172389
AL,MORGAN,2015,111008.225837439
AL,MORGAN,2016,108600.925138524
AL,MORGAN,2017,93061.736770387
AL,MORGAN,2018,80442.984439138
AL,MORGAN,2019,69376.71536221499
AL,PERRY,2006,2028.337107228
AL,PERRY,2007,2145.340583886
AL,PERRY,2008,2122.356290159
AL,PERRY,2009,2212.161609823
AL,PERRY,2010,2248.937311498
AL,PERRY,2011,2474.9314056519997
AL,PERRY,2012,2600.7516675849997
AL,PERRY,2013,2514.402886304
AL,PERRY,2014,2370.2387117969997
AL,PERRY,2015,2337.620707006
AL,PERRY,2016,2194.266114535
AL,PERRY,2017,1937.622314232
AL,PERRY,2018,1892.37529541
AL,PERRY,2019,1390.155012628
AL,PICKENS,2006,4815.431710299
AL,PICKENS,2007,6342.550737197
AL,PICKENS,2008,7321.544889659
AL,PICKENS,2009,7679.940230516
AL,PICKENS,2010,8082.9632365669995
AL,PICKENS,2011,8949.217229584
AL,PICKENS,2012,10038.265037817
AL,PICKENS,2013,11011.627041093
AL,PICKENS,2014,11047.373464545999
AL,PICKENS,2015,10949.391390396
AL,PICKENS,2016,9613.905645372
AL,PICKENS,2017,8303.468478015
AL,PICKENS,2018,7534.792127455
AL,PICKENS,2019,6340.759006945
AL,PIKE,2006,8396.017600358
AL,PIKE,2007,10438.624098982
AL,PIKE,2008,11678.496177908
AL,PIKE,2009,12977.485468379
AL,PIKE,2010,13975.554163415
AL,PIKE,2011,15886.501062963
AL,PIKE,2012,16528.523345415
AL,PIKE,2013,15398.777650534
AL,PIKE,2014,13930.702598175
AL,PIKE,2015,13163.657849847
AL,PIKE,2016,12751.606371401
AL,PIKE,2017,12042.23055022
AL,PIKE,2018,10424.473634476999
AL,PIKE,2019,9358.818462958
AL,RANDOLPH,2006,6082.363782075
AL,RANDOLPH,2007,7077.533018773
AL,RANDOLPH,2008,7167.68206572
AL,RANDOLPH,2009,7822.428583229
AL,RANDOLPH,2010,8254.629699075
AL,RANDOLPH,2011,9933.856154389
AL,RANDOLPH,2012,11370.815027481
AL,RANDOLPH,2013,11280.261846228
AL,RANDOLPH,2014,10462.78616558
AL,RANDOLPH,2015,10539.995760449
AL,RANDOLPH,2016,10057.836917865
AL,RANDOLPH,2017,9538.415366497
AL,RANDOLPH,2018,8446.198320388
AL,RANDOLPH,2019,7725.075691806
AL,RUSSELL,2006,21560.758571782
AL,RUSSELL,2007,24317.505458243
AL,RUSSELL,2008,27338.074497311998
AL,RUSSELL,2009,28652.995615538
AL,RUSSELL,2010,29464.162038258
AL,RUSSELL,2011,36552.964902044
AL,RUSSELL,2012,42192.910598835
AL,RUSSELL,2013,34152.184567661
AL,RUSSELL,2014,30227.672836234
AL,RUSSELL,2015,30172.230244634
AL,RUSSELL,2016,27231.899780393
AL,RUSSELL,2017,25010.481957775
AL,RUSSELL,2018,22807.905306171
AL,RUSSELL,2019,21600.95102648
AL,SAINT CLAIR,2006,24652.626559698
AL,SAINT CLAIR,2007,25925.487090144998
AL,SAINT CLAIR,2008,28824.528946125
AL,SAINT CLAIR,2009,29976.670314856998
AL,SAINT CLAIR,2010,32501.173705879
AL,SAINT CLAIR,2011,40801.576483038
AL,SAINT CLAIR,2012,45810.020948093996
AL,SAINT CLAIR,2013,51022.786208861
AL,SAINT CLAIR,2014,51342.172389091
AL,SAINT CLAIR,2015,72705.414660478
AL,SAINT CLAIR,2016,51573.727235346
AL,SAINT CLAIR,2017,48104.414500132
AL,SAINT CLAIR,2018,44122.368281936
AL,SAINT CLAIR,2019,40596.945688542
AL,SHELBY,2006,1243184.597270994
AL,SHELBY,2007,1272566.043620145
AL,SHELBY,2008,1256062.67035442
AL,SHELBY,2009,1372984.195187684
AL,SHELBY,2010,1345660.073883033
AL,SHELBY,2011,1601138.560078616
AL,SHELBY,2012,1548289.203896755
AL,SHELBY,2013,1662862.652133125
AL,SHELBY,2014,2183783.531104905
AL,SHELBY,2015,2226064.246368261
AL,SHELBY,2016,1946978.361323823
AL,SHELBY,2017,1421510.599198569
AL,SHELBY,2018,111465.66173461199
AL,SHELBY,2019,99946.362583694
AL,SUMTER,2006,1885.036898035
AL,SUMTER,2007,1931.8435248639998
AL,SUMTER,2008,4895.881649823
AL,SUMTER,2009,2263.03055021
AL,SUMTER,2010,2875.037379607
AL,SUMTER,2011,3825.7736017429997
AL,SUMTER,2012,5807.290732911
AL,SUMTER,2013,7152.560711215
AL,SUMTER,2014,6267.310811328
AL,SUMTER,2015,5768.453568877
AL,SUMTER,2016,5774.138064219
AL,SUMTER,2017,3470.970871121
AL,SUMTER,2018,2614.936018569
AL,SUMTER,2019,2140.218353046
AL,TALLADEGA,2006,33266.177433979
AL,TALLADEGA,2007,38562.916846294
AL,TALLADEGA,2008,40814.959634971
AL,TALLADEGA,2009,44031.813961818996
AL,TALLADEGA,2010,54240.014372214
AL,TALLADEGA,2011,56747.320301569
AL,TALLADEGA,2012,57693.301676894
AL,TALLADEGA,2013,60286.927690222
AL,TALLADEGA,2014,55309.377296044
AL,TALLADEGA,2015,55789.594704122996
AL,TALLADEGA,2016,55494.465196911
AL,TALLADEGA,2017,46794.7314156876
AL,TALLADEGA,2018,42452.281633959
AL,TALLADEGA,2019,36567.552770374
AL,TALLAPOOSA,2006,13304.976001729
AL,TALLAPOOSA,2007,15470.442214716
AL,TALLAPOOSA,2008,17252.581974684
AL,TALLAPOOSA,2009,18212.561206694
AL,TALLAPOOSA,2010,18219.063717725
AL,TALLAPOOSA,2011,20388.166069971
AL,TALLAPOOSA,2012,22120.138243213998
AL,TALLAPOOSA,2013,21104.020023488
AL,TALLAPOOSA,2014,19604.317744604
AL,TALLAPOOSA,2015,18839.291235314
AL,TALLAPOOSA,2016,18129.36901505
AL,TALLAPOOSA,2017,16912.080945392998
AL,TALLAPOOSA,2018,15764.060757403999
AL,TALLAPOOSA,2019,14289.797976061
AL,TUSCALOOSA,2006,270782.253713375
AL,TUSCALOOSA,2007,289104.083682868
AL,TUSCALOOSA,2008,281537.946379433
AL,TUSCALOOSA,2009,302065.20786721
AL,TUSCALOOSA,2010,303663.34421392
AL,TUSCALOOSA,2011,342685.117282253
AL,TUSCALOOSA,2012,378838.874667274
AL,TUSCALOOSA,2013,397671.413215966
AL,TUSCALOOSA,2014,228067.501892156
AL,TUSCALOOSA,2015,143118.587988847
AL,TUSCALOOSA,2016,140069.879875709
AL,TUSCALOOSA,2017,125570.6816702284
AL,TUSCALOOSA,2018,110748.5824814
AL,TUSCALOOSA,2019,98897.875134803
AL,WALKER,2006,109370.611167108
AL,WALKER,2007,108916.27644496299
AL,WALKER,2008,120826.272477111
AL,WALKER,2009,124936.67920267199
AL,WALKER,2010,128812.157851694
AL,WALKER,2011,135209.069952197
AL,WALKER,2012,133132.74348395
AL,WALKER,2013,129853.012043728
AL,WALKER,2014,122688.095242073
AL,WALKER,2015,116973.94197372599
AL,WALKER,2016,105245.148313375
AL,WALKER,2017,95656.841667816
AL,WALKER,2018,88213.11913596
AL,WALKER,2019,78238.45802103
AL,WASHINGTON,2006,3812.231529012
AL,WASHINGTON,2007,3517.773496422
AL,WASHINGTON,2008,3547.68620865
AL,WASHINGTON,2009,3275.396182894
AL,WASHINGTON,2010,4911.758651713
AL,WASHINGTON,2011,4111.588662323
AL,WASHINGTON,2012,3882.362816298
AL,WASHINGTON,2013,4220.63548893
AL,WASHINGTON,2014,5097.16872756
AL,WASHINGTON,2015,5461.074585509
AL,WASHINGTON,2016,4850.249514252
AL,WASHINGTON,2017,3406.703866624
AL,WASHINGTON,2018,2503.6775053809997
AL,WASHINGTON,2019,2213.5875423059997
AL,WILCOX,2006,1627.221348652
AL,WILCOX,2007,1855.562917207
AL,WILCOX,2008,2000.447155217
AL,WILCOX,2009,2150.245282314
AL,WILCOX,2010,1994.1433099619999
AL,WILCOX,2011,2247.630423077
AL,WILCOX,2012,2189.927336199
AL,WILCOX,2013,2368.294733762
AL,WILCOX,2014,2533.5852208
AL,WILCOX,2015,2758.961157141
AL,WILCOX,2016,2750.518916934
AL,WILCOX,2017,2436.901562018
AL,WILCOX,2018,2190.424491321
AL,WILCOX,2019,1988.248037584
AL,WINSTON,2006,14645.643921392
AL,WINSTON,2007,16263.123111758
AL,WINSTON,2008,17616.033278154
AL,WINSTON,2009,18839.953076163
AL,WINSTON,2010,20029.358815869
AL,WINSTON,2011,22575.813291544
AL,WINSTON,2012,23915.34491591
AL,WINSTON,2013,23673.774846084
AL,WINSTON,2014,26538.330578474
AL,WINSTON,2015,23396.659011267
AL,WINSTON,2016,19349.839950193
AL,WINSTON,2017,18119.200679917998
AL,WINSTON,2018,17122.897419598
AL,WINSTON,2019,15179.820942155
AR,ARKANSAS,2006,8213.854552413
AR,ARKANSAS,2007,9018.249879331
AR,ARKANSAS,2008,9360.756264742
AR,ARKANSAS,2009,9351.434844464
AR,ARKANSAS,2010,10357.549746266
AR,ARKANSAS,2011,10937.947580478
AR,ARKANSAS,2012,11243.91778576
AR,ARKANSAS,2013,10950.81755839
AR,ARKANSAS,2014,11499.772030705999
AR,ARKANSAS,2015,11143.717555604999
AR,ARKANSAS,2016,10043.302080206
AR,ARKANSAS,2017,9259.817247739
AR,ARKANSAS,2018,7468.582911064
AR,ARKANSAS,2019,6213.59536811
AR,ASHLEY,2006,7513.204731693
AR,ASHLEY,2007,9630.933249228001
AR,ASHLEY,2008,7317.22008697
AR,ASHLEY,2009,7085.819560293
AR,ASHLEY,2010,8058.680550462
AR,ASHLEY,2011,8458.441096135
AR,ASHLEY,2012,9331.076060716
AR,ASHLEY,2013,9743.567368824
AR,ASHLEY,2014,10192.795198981
AR,ASHLEY,2015,12689.754907652
AR,ASHLEY,2016,11164.822346259
AR,ASHLEY,2017,10363.69835616
AR,ASHLEY,2018,8335.118183229999
AR,ASHLEY,2019,7040.281491267
AR,BAXTER,2006,20357.992096433
AR,BAXTER,2007,21974.96650323
AR,BAXTER,2008,24390.806878012
AR,BAXTER,2009,27477.075852644
AR,BAXTER,2010,29991.689547504
AR,BAXTER,2011,33373.697672354
AR,BAXTER,2012,35992.234475383
AR,BAXTER,2013,36486.50663143
AR,BAXTER,2014,37146.614075189
AR,BAXTER,2015,36877.351010116
AR,BAXTER,2016,36639.508231211
AR,BAXTER,2017,33169.897821937
AR,BAXTER,2018,23764.192750350998
AR,BAXTER,2019,21311.507461539
AR,BENTON,2006,3449902.812919336
AR,BENTON,2007,3739157.055056958
AR,BENTON,2008,3852578.567755117
AR,BENTON,2009,4297298.147895419
AR,BENTON,2010,3782240.984896634
AR,BENTON,2011,4150383.00935136
AR,BENTON,2012,4255373.887504279
AR,BENTON,2013,4683545.81779618
AR,BENTON,2014,5625152.391962724
AR,BENTON,2015,7036145.045446835
AR,BENTON,2016,6725860.060695135
AR,BENTON,2017,6206634.699345557
AR,BENTON,2018,1336150.019738205
AR,BENTON,2019,81406.014358697
AR,BOONE,2006,18637.018289945
AR,BOONE,2007,21303.858228867
AR,BOONE,2008,21664.206430572
AR,BOONE,2009,22338.509364625
AR,BOONE,2010,25052.062599097
AR,BOONE,2011,43895.397975793
AR,BOONE,2012,31203.145879535998
AR,BOONE,2013,28014.860417483
AR,BOONE,2014,45157.453211912
AR,BOONE,2015,37525.553666096
AR,BOONE,2016,33312.287440179
AR,BOONE,2017,27990.649581236
AR,BOONE,2018,22938.32148835
AR,BOONE,2019,19218.708078509
AR,BRADLEY,2006,3468.151966159
AR,BRADLEY,2007,3963.762753094
AR,BRADLEY,2008,4253.147627691
AR,BRADLEY,2009,4259.792609352
AR,BRADLEY,2010,4519.431386241
AR,BRADLEY,2011,5648.926361465
AR,BRADLEY,2012,5717.373101804
AR,BRADLEY,2013,5656.9657726959995
AR,BRADLEY,2014,5707.977589489
AR,BRADLEY,2015,5730.6908701600005
AR,BRADLEY,2016,5423.11520215
AR,BRADLEY,2017,4921.753739803
AR,BRADLEY,2018,3939.916352004
AR,BRADLEY,2019,2982.987092002
AR,CALHOUN,2006,1569.911387313
